"Survey_Group2011","Survey_Code2011","Recipient_Code","Visa_Code_DG","MR_Code_DG","MR_Field_DG","Empl_Matrix_Name_DG","Emp_Status_Name_DG","Postdoctorate_Name_DG","Degree_Institution","Degree_Department","Citizen_Name_DG","DG_No_Forms","City","State","Zip","Type_of_Degree_DG","Surgroup2011","Recipient_Number","Sex_Code_DG","Empl_Matrix_Code_OLD","Postdoctorate_Code_DG","Emp_Status_Code_DG","Left_US_DG","Empl_Position_Title","Empl_Dept_Div","Empl_Inst_Org","Empl_City","Empl_State","Empl_Zip","Empl_Country","Surcode2011","Serial Number_DG","DG_Forms_Current_Yr","Surgroup","Survey_Code","Survey_Group","Empl_Matrix_Name","Empl_Matrix_Code","Granting Dept Serial Number","Surcode","Left_US_Code_DG","Date_Conferred_Code","survey_year","survey_type"
42.0,CACL,"310CACL0312",888.0,61.0,"6-Stat",Business/Industry,Full-time,No,"University of California, Los Angeles","Department of Biostatistics, Sch of Publ Hlth",United States,6.0,Los Angeles,CA,"90095",PHD,"40",3.0,1.0,120.0,2.0,1.0,No,Scientist,,Exponent Inc,Menlo Park,CA,"94025",United States,"42CACL",NaN,6.0,Biostat,CACL,310.0,Business/Industry,935.0,1191.0,"310CACL",2.0,9.0,2012,DGData
42.0,CACL,"310CACL0412",888.0,61.0,"6-Stat",Business/Industry,Full-time,No,"University of California, Los Angeles","Department of Biostatistics, Sch of Publ Hlth",United States,6.0,Los Angeles,CA,"90095",PHD,"40",4.0,1.0,120.0,2.0,1.0,No,Senior Biostatistician,,Edwards Lifesciences,Irvine,CA,"92614",United States,"42CACL",NaN,6.0,Biostat,CACL,310.0,Business/Industry,935.0,1191.0,"310CACL",2.0,12.0,2012,DGData
42.0,CACL,"310CACL0512",888.0,61.0,"6-Stat",Business/Industry,Full-time,No,"University of California, Los Angeles","Department of Biostatistics, Sch of Publ Hlth",United States,6.0,Los Angeles,CA,"90095",PHD,"40",5.0,1.0,120.0,2.0,1.0,No,Research and Development Bioinformatic Scientist,,Agilent Technologies,Santa Clara,CA,"95051",United States,"42CACL",NaN,6.0,Biostat,CACL,310.0,Business/Industry,935.0,1191.0,"310CACL",2.0,3.0,2012,DGData
20.0,VAVP,"120VAVP0212",888.0,57.0,"3-Geom",Group II,Full-time,Yes,Virginia Polytechnic Institute and State University,Department of Mathematics,United States,16.0,Blacksburg,VA,"24061",PHD,"20",2.0,1.0,20.0,1.0,1.0,No,Instructor,Department of Mathematics,Virginia Polytechnic Institute and State University,Blacksburg,VA,"24061",,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Math Public Medium,120.0,2361.0,"120VAVP",2.0,11.0,2012,DGData
20.0,VAVP,"120VAVP0312",2.0,65.0,"8-Num",Non-US Academic,Full-time,No,Virginia Polytechnic Institute and State University,Department of Mathematics,Tunisia,16.0,Blacksburg,VA,"24061",PHD,"20",3.0,2.0,150.0,2.0,1.0,Yes,Assistant Professor,Department of Mathematics & Natural Sciences,Gulf University for Science and Technology,,,,,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Non-US Academic,945.0,2361.0,"120VAVP",1.0,2.0,2012,DGData
20.0,VAVP,"120VAVP0412",1.0,74.0,"7-Appl",Business/Industry,Full-time,No,Virginia Polytechnic Institute and State University,Department of Mathematics,Serbia & Montenegro,16.0,Blacksburg,VA,"24061",PHD,"20",4.0,1.0,120.0,2.0,1.0,No,President,,Eternal Martial Arts Institute,Pearland,TX,"77584",United States,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Business/Industry,935.0,2361.0,"120VAVP",2.0,6.0,2012,DGData
20.0,VAVP,"120VAVP0512",888.0,65.0,"8-Num",Business/Industry,Full-time,No,Virginia Polytechnic Institute and State University,Department of Mathematics,United States,16.0,Blacksburg,VA,"24061",PHD,"20",5.0,2.0,120.0,2.0,1.0,No,Research Geophysicist,,WesternGeco,Houston,TX,"77042",United States,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Business/Industry,935.0,2361.0,"120VAVP",2.0,11.0,2012,DGData
20.0,VAVP,"120VAVP0612",2.0,92.0,"7-Appl",Research Institute/Other Non-Profit,Full-time,Yes,Virginia Polytechnic Institute and State University,Department of Mathematics,Germany,16.0,Blacksburg,VA,"24061",PHD,"20",6.0,1.0,100.0,1.0,1.0,No,Postdoctoral Fellow,Mathematical Biosciences Institute,Ohio University,Columbus,OH,"43210",United States,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Research Institute/Other Non-Profit,915.0,2361.0,"120VAVP",2.0,2.0,2012,DGData
20.0,VAVP,"120VAVP0712",2.0,65.0,"8-Num",Non-US Academic,Full-time,Yes,Virginia Polytechnic Institute and State University,Department of Mathematics,India,16.0,Blacksburg,VA,"24061",PHD,"20",7.0,2.0,150.0,1.0,1.0,Yes,Postdoctoral Fellow,Computational Methods in Systems and Control Theory Research Group,Max Planck Institute for Dynamics of Complex Technical Systems,,,,Germany,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Non-US Academic,945.0,2361.0,"120VAVP",1.0,6.0,2012,DGData
20.0,VAVP,"120VAVP0812",888.0,49.0,"9-Opt",Group III,Full-time,No,Virginia Polytechnic Institute and State University,Department of Mathematics,United States,16.0,Blacksburg,VA,"24061",PHD,"20",8.0,2.0,30.0,2.0,1.0,No,Assistant Professor,Department of Mathematics & Statistics,Air Force Institute of Technology,Dayton,OH,"45433",United States,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Math Public Small,130.0,2361.0,"120VAVP",2.0,6.0,2012,DGData
20.0,VAVP,"120VAVP0912",2.0,65.0,"8-Num",Unknown (US),Unknown,Unknown,Virginia Polytechnic Institute and State University,Department of Mathematics,Algeria,16.0,Blacksburg,VA,"24061",PHD,"20",9.0,2.0,190.0,999.0,999.0,No,,,,,,,,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Unknown (US),985.0,2361.0,"120VAVP",2.0,11.0,2012,DGData
42.0,LATU,"310LATU0212",888.0,61.0,"6-Stat",Other Academic,Full-time,No,Tulane University,Department of Biostatistics and Bioinformatics,United States,3.0,New Orleans,LA,"70112",PHD,"40",2.0,2.0,90.0,2.0,1.0,No,Assistant Professor,Department of Biostatistics,Louisiana State University,New Orleans,LA,"70112",,"42LATU",NaN,3.0,Biostat,LATU,310.0,Other Academic,905.0,2604.0,"310LATU",2.0,11.0,2012,DGData
20.0,VAVP,"120VAVP1212",2.0,76.0,"7-Appl",Group I Public,Full-time,Yes,Virginia Polytechnic Institute and State University,Department of Mathematics,China,16.0,Blacksburg,VA,"24061",PHD,"20",12.0,2.0,11.0,1.0,1.0,No,Postdoc,Department of Mathematics,Pennsylvania State University,University Park,PA,"16802",,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Math Public Large,110.0,2361.0,"120VAVP",2.0,11.0,2012,DGData
20.0,VAVP,"120VAVP1312",2.0,76.0,"7-Appl",Research Institute/Other Non-Profit,Full-time,Yes,Virginia Polytechnic Institute and State University,Department of Mathematics,China,16.0,Blacksburg,VA,"24061",PHD,"20",13.0,2.0,100.0,1.0,1.0,No,Industrial Postdoc,Institute for Mathematics & Its Applications,University of Minnesota,Minneapolis,MN,"55455",United States,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Research Institute/Other Non-Profit,915.0,2361.0,"120VAVP",2.0,11.0,2012,DGData
20.0,VAVP,"120VAVP1412",888.0,37.0,"10-Equa",Bachelors,Full-time,No,Virginia Polytechnic Institute and State University,Department of Mathematics,United States,16.0,Blacksburg,VA,"24061",PHD,"20",14.0,1.0,70.0,2.0,1.0,No,Assistant Professor,Department of Mathematics & Statistics,Coastal Carolina University,Conway,SC,"29528-6054",United States,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Bachelors,510.0,2361.0,"120VAVP",2.0,11.0,2012,DGData
99.0,INIU,,NaN,NaN,,,,,"Indiana University, Bloomington",Department of Statistics,,0.0,Bloomington,IN,"47408",,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,"99INIU",NaN,0.0,stat,INIU,210.0,,NaN,9009.0,"210INIU",NaN,NaN,2012,DGData
20.0,VAVP,"120VAVP1512",888.0,65.0,"8-Num",Unknown (US),Unknown,Unknown,Virginia Polytechnic Institute and State University,Department of Mathematics,United States,16.0,Blacksburg,VA,"24061",PHD,"20",15.0,1.0,190.0,999.0,999.0,No,,,,,,,,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Unknown (US),985.0,2361.0,"120VAVP",2.0,11.0,2012,DGData
20.0,VAVP,"120VAVP1612",2.0,49.0,"9-Opt",Business/Industry,Full-time,No,Virginia Polytechnic Institute and State University,Department of Mathematics,China,16.0,Blacksburg,VA,"24061",PHD,"20",16.0,2.0,120.0,2.0,1.0,No,Senior Actuarial Associate,,Aflac,Columbus,GA,"31999",United States,"20VAVP",NaN,16.0,MPu_M,VAVP,120.0,Business/Industry,935.0,2361.0,"120VAVP",2.0,6.0,2012,DGData
20.0,PALU,"150PALU0212",2.0,0.0,"12-Oth",Bachelors,Full-time,No,Lehigh University,Department of Mathematics,Unknown,3.0,Bethlehem,PA,"18015",PHD,"20",2.0,1.0,70.0,2.0,1.0,No,Visiting Assistant Professor,Department of Mathematics & Computer Science,Muhlenberg College,Allentown ,PA,"18014",United States,"20PALU",NaN,3.0,MPr_S,PALU,150.0,Bachelors,510.0,1653.0,"150PALU",2.0,11.0,2012,DGData
20.0,PALU,"150PALU0312",2.0,53.0,"3-Geom",Non-US Academic,Full-time,Yes,Lehigh University,Department of Mathematics,China,3.0,Bethlehem,PA,"18015",PHD,"20",3.0,2.0,150.0,1.0,1.0,Yes,Postdoc,Center for Mathematical Sciences,Fudan University,,,,China,"20PALU",NaN,3.0,MPr_S,PALU,150.0,Non-US Academic,945.0,1653.0,"150PALU",1.0,11.0,2012,DGData
51.0,NYCL,"160NYCL0212",888.0,99.0,"12-Oth",Unknown (US),Unknown,Unknown,Columbia University,Department of Applied Physics & Applied Mathematics,United States,17.0,New York,NY,"10027",PHD,"51",2.0,2.0,190.0,999.0,999.0,No,,,,,,,,"51NYCL",NaN,17.0,Applied,NYCL,160.0,Unknown (US),985.0,1286.0,"160NYCL",2.0,11.0,2012,DGData
51.0,NYCL,"160NYCL0512",888.0,99.0,"12-Oth",Unknown (US),Unknown,Unknown,Columbia University,Department of Applied Physics & Applied Mathematics,United States,17.0,New York,NY,"10027",PHD,"51",5.0,2.0,190.0,999.0,999.0,No,,,,,,,,"51NYCL",NaN,17.0,Applied,NYCL,160.0,Unknown (US),985.0,1286.0,"160NYCL",2.0,8.0,2012,DGData
51.0,NYCL,"160NYCL0612",888.0,99.0,"12-Oth",Business/Industry,Full-time,No,Columbia University,Department of Applied Physics & Applied Mathematics,United States,17.0,New York,NY,"10027",PHD,"51",6.0,1.0,120.0,2.0,1.0,No,Technology Licensing Officer,,Columbia Technology Ventures,New York,NY,"10027",United States,"51NYCL",NaN,17.0,Applied,NYCL,160.0,Business/Industry,935.0,1286.0,"160NYCL",2.0,8.0,2012,DGData
51.0,NYCL,"160NYCL0712",888.0,99.0,"12-Oth",Business/Industry,Full-time,No,Columbia University,Department of Applied Physics & Applied Mathematics,United States,17.0,New York,NY,"10027",PHD,"51",7.0,2.0,120.0,2.0,1.0,No,Associate,,McKinsey and Company,New York,NY,"10022",United States,"51NYCL",NaN,17.0,Applied,NYCL,160.0,Business/Industry,935.0,1286.0,"160NYCL",2.0,8.0,2012,DGData
51.0,NYCL,"160NYCL0812",888.0,99.0,"12-Oth",Other Academic,Full-time,Yes,Columbia University,Department of Applied Physics & Applied Mathematics,United States,17.0,New York,NY,"10027",PHD,"51",8.0,2.0,90.0,1.0,1.0,No,Postdoctoral Research Scientist,Quantum Photonics Group,Columbia University,New York,NY,"10027",United States,"51NYCL",NaN,17.0,Applied,NYCL,160.0,Other Academic,905.0,1286.0,"160NYCL",2.0,8.0,2012,DGData
51.0,NYCL,"160NYCL1012",888.0,99.0,"12-Oth",Other Academic,Full-time,Yes,Columbia University,Department of Applied Physics & Applied Mathematics,United States,17.0,New York,NY,"10027",PHD,"51",10.0,1.0,90.0,1.0,1.0,No,Postdoctoral Associate,Department of Molecular Biophysics & Biochemistry,Yale University,New Haven,CT,"06520",United States,"51NYCL",NaN,17.0,Applied,NYCL,160.0,Other Academic,905.0,1286.0,"160NYCL",2.0,8.0,2012,DGData
51.0,NYCL,"160NYCL1112",999.0,99.0,"12-Oth",Unknown (Non-US),Unknown,Unknown,Columbia University,Department of Applied Physics & Applied Mathematics,Unknown,17.0,New York,NY,"10027",PHD,"51",11.0,2.0,200.0,999.0,999.0,Unknown,,,,,,,,"51NYCL",NaN,17.0,Applied,NYCL,160.0,Unknown (Non-US),995.0,1286.0,"160NYCL",999.0,8.0,2012,DGData
51.0,NYCL,"160NYCL1212",2.0,99.0,"12-Oth",Group I Public,Full-time,No,Columbia University,Department of Applied Physics & Applied Mathematics,France,17.0,New York,NY,"10027",PHD,"51",12.0,2.0,11.0,2.0,1.0,No,Acting Assistant Professor,Department of Mathematics,University of Washington,Seattle,WA,"98195",United States,"51NYCL",NaN,17.0,Applied,NYCL,160.0,Math Public Large,110.0,1286.0,"160NYCL",2.0,11.0,2012,DGData
51.0,NYCL,"160NYCL1512",888.0,99.0,"12-Oth",Business/Industry,Full-time,No,Columbia University,Department of Applied Physics & Applied Mathematics,United States,17.0,New York,NY,"10027",PHD,"51",15.0,2.0,120.0,2.0,1.0,No,Associate,,McKinsey & Company,Seattle,WA,"98101",United States,"51NYCL",NaN,17.0,Applied,NYCL,160.0,Business/Industry,935.0,1286.0,"160NYCL",2.0,8.0,2012,DGData
51.0,NYCL,"160NYCL1612",999.0,99.0,"12-Oth",Unknown (Non-US),Unknown,Unknown,Columbia University,Department of Applied Physics & Applied Mathematics,Unknown,17.0,New York,NY,"10027",PHD,"51",16.0,2.0,200.0,999.0,999.0,Unknown,,,,,,,,"51NYCL",NaN,17.0,Applied,NYCL,160.0,Unknown (Non-US),995.0,1286.0,"160NYCL",999.0,11.0,2012,DGData
41.0,PAPI,"210PAPI0212",2.0,62.0,"6-Stat",Business/Industry,Full-time,No,University of Pittsburgh,Department of Statistics,China,4.0,Pittsburgh,PA,"15260",PHD,"40",2.0,2.0,120.0,2.0,1.0,No,Senior Associate Statistician,,Amgen Inc,Thousand Oaks,CA,"91320",United States,"41PAPI",NaN,4.0,Stat,PAPI,210.0,Business/Industry,935.0,2591.0,"210PAPI",2.0,10.0,2012,DGData
41.0,PAPI,"210PAPI0312",2.0,62.0,"6-Stat",Non-US Academic,Full-time,Yes,University of Pittsburgh,Department of Statistics,China,4.0,Pittsburgh,PA,"15260",PHD,"40",3.0,2.0,150.0,1.0,1.0,Yes,Postdoctoral Fellow,Department of Mathematical Statistics,Ecole Polytechnique Federale de Lausanne,,,,Switzerland,"41PAPI",NaN,4.0,Stat,PAPI,210.0,Non-US Academic,945.0,2591.0,"210PAPI",1.0,2.0,2012,DGData
41.0,PAPI,"210PAPI0412",2.0,62.0,"6-Stat",Business/Industry,Full-time,No,University of Pittsburgh,Department of Statistics,China,4.0,Pittsburgh,PA,"15260",PHD,"40",4.0,2.0,120.0,2.0,1.0,No,Quantitative Research Associate,,JP Morgan,New York,NY,"10017",United States,"41PAPI",NaN,4.0,Stat,PAPI,210.0,Business/Industry,935.0,2591.0,"210PAPI",2.0,2.0,2012,DGData
41.0,COSU,"210COSU0112",888.0,62.0,"6-Stat",Group IV,Full-time,Yes,Colorado State University,Department of Statistics,United States,2.0,Fort Collins,CO,"80523",PHD,"40",1.0,1.0,40.0,1.0,1.0,No,Postdoctoral Fellow,Department of Biostatistics,Johns Hopkins Bloomberg School of Public Health,Baltimore,MD,"21205",,"41COSU",NaN,2.0,Stat,COSU,210.0,Biostatistics,310.0,1279.0,"210COSU",2.0,6.0,2012,DGData
42.0,LATU,"310LATU0312",1.0,61.0,"6-Stat",Other Academic,Full-time,No,Tulane University,Department of Biostatistics and Bioinformatics,China,3.0,New Orleans,LA,"70112",PHD,"40",3.0,1.0,90.0,2.0,1.0,No,Research Consultant,Department of Surgery,University of Washington School of Medicine,Seattle,WA,"98115",United States,"42LATU",NaN,3.0,Biostat,LATU,310.0,Other Academic,905.0,2604.0,"310LATU",2.0,11.0,2012,DGData
42.0,ILCC,"310ILCC0212",888.0,61.0,"6-Stat",Other Academic,Full-time,No,University of Illinois at Chicago,Epidemiology & Biostatistics Division,United States,9.0,Chicago,IL,"60612",PHD,"40",2.0,2.0,90.0,2.0,1.0,No,Senior Statistical Analyst,,University of Chicago School of Medicine,Chicago,IL,"60637",United States,"42ILCC",NaN,9.0,Biostat,ILCC,310.0,Other Academic,905.0,2572.0,"310ILCC",2.0,11.0,2012,DGData
42.0,ILCC,"310ILCC0312",888.0,61.0,"6-Stat",Business/Industry,Full-time,No,University of Illinois at Chicago,Epidemiology & Biostatistics Division,United States,9.0,Chicago,IL,"60612",PHD,"40",3.0,1.0,120.0,2.0,1.0,No,Epidemiologist ,,Broad-winded Consulting,,,,,"42ILCC",NaN,9.0,Biostat,ILCC,310.0,Business/Industry,935.0,2572.0,"310ILCC",2.0,11.0,2012,DGData
42.0,ILCC,"310ILCC0412",888.0,61.0,"6-Stat",Other Academic,Full-time,No,University of Illinois at Chicago,Epidemiology & Biostatistics Division,United States,9.0,Chicago,IL,"60612",PHD,"40",4.0,1.0,90.0,2.0,1.0,No,Statistical Analyst,Department of Biostatistics,Northwestern University,Chicago,IL,"60611",United States,"42ILCC",NaN,9.0,Biostat,ILCC,310.0,Other Academic,905.0,2572.0,"310ILCC",2.0,11.0,2012,DGData
42.0,ILCC,"310ILCC0512",888.0,61.0,"6-Stat",Non-US Nonacademic,Full-time,No,University of Illinois at Chicago,Epidemiology & Biostatistics Division,United States,9.0,Chicago,IL,"60612",PHD,"40",5.0,1.0,160.0,2.0,1.0,Yes,Regional Researcher ,,Population Services International,,,,Kenya,"42ILCC",NaN,9.0,Biostat,ILCC,310.0,Non-US Nonacademic,955.0,2572.0,"310ILCC",1.0,2.0,2012,DGData
42.0,ILCC,"310ILCC0612",2.0,61.0,"6-Stat",Other Academic,Full-time,No,University of Illinois at Chicago,Epidemiology & Biostatistics Division,Unknown,9.0,Chicago,IL,"60612",PHD,"40",6.0,1.0,90.0,2.0,1.0,No,Biostatistician,Institute for Health Research & Policy,University of Illinois at Chicago,Chicago,IL,"60608",United States,"42ILCC",NaN,9.0,Biostat,ILCC,310.0,Other Academic,905.0,2572.0,"310ILCC",2.0,2.0,2012,DGData
42.0,ILCC,"310ILCC0712",888.0,61.0,"6-Stat",Group IV,Full-time,Yes,University of Illinois at Chicago,Epidemiology & Biostatistics Division,United States,9.0,Chicago,IL,"60612",PHD,"40",7.0,1.0,40.0,1.0,1.0,No,Postdoctoral Research Associate,Division of Epidemiology & Biostatistics,University of Illinois at Chicago,Chicago,IL,"60612",United States,"42ILCC",NaN,9.0,Biostat,ILCC,310.0,Biostatistics,310.0,2572.0,"310ILCC",2.0,11.0,2012,DGData
42.0,ILCC,"310ILCC0812",1.0,61.0,"6-Stat",Other Academic,Full-time,No,University of Illinois at Chicago,Epidemiology & Biostatistics Division,Unknown,9.0,Chicago,IL,"60612",PHD,"40",8.0,1.0,90.0,2.0,1.0,No,Biostatistician,Institute for Health Research & Policy,University of Illinois at Chicago,Chicago,IL,"60608",United States,"42ILCC",NaN,9.0,Biostat,ILCC,310.0,Other Academic,905.0,2572.0,"310ILCC",2.0,11.0,2012,DGData
42.0,ILCC,"310ILCC0912",888.0,61.0,"6-Stat",Other Academic,Full-time,No,University of Illinois at Chicago,Epidemiology & Biostatistics Division,United States,9.0,Chicago,IL,"60612",PHD,"40",9.0,2.0,90.0,2.0,1.0,No,Professor,Department of Pharmacy Practice,University of Illinois at Chicago,Chicago,IL,"60612",United States,"42ILCC",NaN,9.0,Biostat,ILCC,310.0,Other Academic,905.0,2572.0,"310ILCC",2.0,11.0,2012,DGData
42.0,KYUK,,NaN,NaN,,,,,University of Kentucky,Department of Biostatistics,,0.0,Lexington,KY,"40536",,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,"42KYUK",NaN,0.0,Biostat,KYUK,310.0,,NaN,2012006.0,"310KYUK",NaN,NaN,2012,DGData
80.0,NYYE,,NaN,NaN,,,,,Yeshiva University,Department of Mathematical Sciences,,0.0,New York,NY,"100333",,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,"80NYYE",NaN,0.0,mpR_S,NYYE,150.0,,NaN,2486.0,"150NYYE",NaN,NaN,2012,DGData
NaN,,,NaN,NaN,,,,,,,,NaN,,,,,,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,NaN,NaN,Biostat,MABO,310.0,Biostatistics,310.0,2605.0,"310MABO",2.0,7.0,2012,DGData
11.0,CASB,"110CASB0112",888.0,65.0,"8-Num",Business/Industry,Full-time,No,"University of California, Santa Barbara",Department of Mathematics,United States,2.0,Santa Barbara,CA,"93106",PHD,"11",1.0,2.0,120.0,2.0,1.0,No,Chief Executive Officer,,Pwnee Studios,New York,NY,"11211",,"11CASB",20121980,2.0,MPu_L,CASB,110.0,Business/Industry,935.0,1169.0,"110CASB",2.0,3.0,2012,DGData
11.0,CACB,"110CACB0112",2.0,60.0,"5-Prob",Group I Private,Full-time,Yes,"University of California, Berkeley",Department of Mathematics,Croatia,25.0,Berkeley,CA,"94720",PHD,"11",1.0,2.0,12.0,1.0,1.0,No,Hedrick Assistant Professor,Department of Mathematics,University of California Los Angeles,Los Angeles ,CA,"90095",United States,"11CACB",20123873,25.0,MPu_L,CACB,110.0,Math Public Large,110.0,1173.0,"110CACB",2.0,11.0,2012,DGData
11.0,CACL,"110CACL0112",2.0,11.0,"1-Alg",Group I Private,Full-time,Yes,"University of California, Los Angeles",Department of Mathematics,Canada,33.0,Los Angeles,CA,"90095",PHD,"11",1.0,2.0,12.0,1.0,1.0,No,Postdoc,Department of Mathematics,Northwestern University,Evanston,IL,"60208",United States,"11CACL",20123090,33.0,MPu_L,CACL,110.0,Math Private Large,140.0,1187.0,"110CACL",2.0,12.0,2012,DGData
11.0,INPU,"110INPU0112",888.0,30.0,"2-Anal",Business/Industry,Full-time,No,Purdue University,Department of Mathematics ,United States,13.0,West Lafayette,IN,"47907",PHD,"11",1.0,2.0,120.0,2.0,1.0,No,Analytical Consultant,,Prognos Inc ,Oak Park,IL,"60301",United States,"11INPU",20122649,13.0,MPu_L,INPU,110.0,Business/Industry,935.0,2056.0,"110INPU",2.0,11.0,2012,DGData
11.0,NCUN,"120NCUN0112",888.0,14.0,"1-Alg",Group I Private,Part-time,No,University of North Carolina at Chapel Hill,Department of Mathematics,United States,7.0,Chapel Hill,NC,"27599",PHD,"11",1.0,1.0,12.0,2.0,2.0,No,Assistant Professor of the Practice,Department of Mathematics,Duke University,Durham,NC,"27708-0320",,"11NCUN",20121233,7.0,MPu_M,NCUN,120.0,Math Private Large,140.0,1911.0,"120NCUN",2.0,11.0,2012,DGData
11.0,NJRU,"110NJRU0112",888.0,11.0,"1-Alg",Masters,Full-time,No,Rutgers The State University of New Jersey,Department of Mathematics,United States,9.0,Piscataway,NJ,"08854",PHD,"11",1.0,2.0,60.0,2.0,1.0,No,Assistant Professor,Department of Mathematics and Computer Science,John Jay College (CUNY),New York,NY,"10019",,"11NJRU",20121764,9.0,MPu_L,NJRU,110.0,Masters,410.0,2106.0,"110NJRU",2.0,11.0,2012,DGData
11.0,VAUV,"120VAUV0112",888.0,60.0,"5-Prob",Business/Industry,Full-time,No,University of Virginia,Department of Mathematics,United States,5.0,Charlottesville,VA,"22904",PHD,"11",1.0,2.0,120.0,2.0,1.0,No,Analyst,,Metron Inc,Reston,VA,"20190",,"11VAUV",20124686,5.0,MPu_M,VAUV,120.0,Business/Industry,935.0,2364.0,"120VAUV",2.0,11.0,2012,DGData
20.0,FLUF,"120FLUF0112",2.0,82.0,"7-Appl",Group II,Full-time,No,University of Florida,Department of Mathematics,India,9.0,Gainesville,FL,"32611",PHD,"20",1.0,2.0,20.0,2.0,1.0,No,Adjunct Lecturer,Department of Mathematics,University of Florida,Gainesville,FL,"32611",,"20FLUF",20123753,9.0,MPu_M,FLUF,120.0,Math Public Medium,120.0,1427.0,"120FLUF",2.0,2.0,2012,DGData
12.0,CAIT,"140CAIT0112",888.0,42.0,"2-Anal",Group II,Full-time,Yes,California Institute of Technology,Department of Computing and Mathematical Sciences,United States,4.0,Pasadena,CA,"91125",PHD,"12",1.0,2.0,20.0,1.0,1.0,No,Non-Tenure Track Assistant Professor,Department of Mathematics,Vanderbilt University,Nashville,TN,"37240",United States,"12CAIT",20120507,4.0,MPr_L,CAIT,140.0,Math Private Small,150.0,1214.0,"140CAIT",2.0,12.0,2012,DGData
12.0,MAHA,"140MAHA0112",888.0,22.0,"2-Anal",Group I Private,Full-time,Yes,Harvard University,Department of Mathematics,United States,10.0,Cambridge,MA,"02138",PHD,"12",1.0,2.0,12.0,1.0,1.0,No,Postdoctoral Fellow,Department of Mathematics,University of Chicago,Chicago,IL,"60637",United States,"12MAHA",20121974,10.0,MPr_L,MAHA,140.0,Math Private Large,140.0,1507.0,"140MAHA",2.0,11.0,2012,DGData
12.0,TXRU,"140TXRU0112",888.0,35.0,"10-Equa",Business/Industry,Full-time,No,Rice University,Department of Mathematics,United States,9.0,Houston,TX,"77251",PHD,"12",1.0,2.0,120.0,2.0,1.0,No,Analytics Developer,,Spiceworks,Austin,TX,"78750",United States,"12TXRU",20120765,9.0,MPr_L,TXRU,140.0,Business/Industry,935.0,2077.0,"140TXRU",2.0,11.0,2012,DGData
